"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,422880,"Stop Six Sunrise Edition","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6438,89700,0.0158550396375991,0.0577830188679245,0.0678571428571429,,,"2018-11","2018-Q4",89700,0,"2018-11"
2018-11-30,764269,"Mount Hood","MA","Boston-Cambridge-Newton","Middlesex County","Melrose",6439,636300,0.00188946622579121,0.00394446197538656,0.116315789473684,,,"2018-11","2018-Q4",636300,0,"2018-11"
2018-11-30,271140,"Sylvan Highlands","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",6440,651100,-0.00565058032987172,-0.0257369444860093,-0.0298018179108926,,,"2017-06","2017-Q2",683400,-0.0472636815920398,"2016-11"
2018-11-30,417141,"Old Southeast","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",6441,296400,-0.00369747899159664,-0.00803212851405622,0.082937522835221,,,"2018-04","2018-Q2",303400,-0.023071852340145,"2018-03"
2018-11-30,623380,"Lacy Estates","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","San Marino",6442,4665000,0.000557652711050103,-0.00420517855999317,-0.0207191888657976,,,"2018-02","2018-Q1",4852400,-0.0386200642980793,"2017-09"
2018-11-30,273891,"Greenbrier","VA","Charlottesville","Albemarle County","Charlottesville",6443,360000,0.0036241984945637,0.0109519797809604,0.0492567764500146,,,"2018-11","2018-Q4",360000,0,"2018-11"
2018-11-30,35830,"Malba","NY","New York-Newark-Jersey City","Queens County","New York",6444,1431000,0.000909281667482689,0.00995130213847131,0.0628342245989305,,,"2018-11","2018-Q4",1431000,0,"2018-11"
2018-11-30,273407,"Crown Colony","IN","Fort Wayne","Allen County","Fort Wayne",6445,109600,0.0157553290083411,0.0468003820439351,0.124102564102564,,,"2018-11","2018-Q4",109600,0,"2018-11"
2018-11-30,236610,"Pinehurst","SC","Columbia","Richland County","Columbia",6446,76200,0.0173564753004005,0.0672268907563025,0.1850699844479,,,"2008-07","2008-Q3",88400,-0.138009049773756,"2005-11"
2018-11-30,275892,"Vista Del Monte","AZ","Tucson","Pima County","Tucson",6447,170800,0,0.0209205020920502,0.0816972767574414,,,"2006-07","2006-Q3",201900,-0.154036651807826,"2005-05"
2018-11-30,417754,"Andersen Springs","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",6448,345900,0.00552325581395349,0.0173529411764706,0.0646352723915051,,,"2006-05","2006-Q2",374800,-0.0771077908217716,"2005-10"
2018-11-30,416997,"Hitchcock","CA","Santa Maria-Santa Barbara","Santa Barbara County","Santa Barbara",6449,933100,0.00875675675675676,0.0247089830880738,0.0519729425028185,,,"2005-08","2005-Q3",954000,-0.0219077568134172,"2005-04"
2018-11-30,415897,"Whetstone","OH","Columbus","Franklin County","Columbus",6450,339400,-0.00323054331864905,-0.0110722610722611,0.0423832923832924,,,"2018-07","2018-Q3",345600,-0.0179398148148148,"2018-03"
2018-11-30,761994,"Pantown","MN","St. Cloud","Stearns County","Saint Cloud",6451,128400,0.00943396226415094,0.0206677265500795,0.0717863105175292,,,"2006-01","2006-Q1",180800,-0.289823008849558,"2001-10"
2018-11-30,762567,"Peabody Park","WI","Appleton","Outagamie County","Appleton",6452,145300,0.0104311543810848,0.0385989992852037,0.113409961685824,,,"2018-11","2018-Q4",145300,0,"2018-11"
2018-11-30,273840,"Glenwood Park","IN","Fort Wayne","Allen County","Fort Wayne",6453,131100,0.00691244239631336,0.02421875,0.0952380952380952,,,"2018-11","2018-Q4",131100,0,"2018-11"
2018-11-30,272924,"Bellmont","AL","Mobile","Mobile County","Theodore",6454,110000,0.0166358595194085,0.021355617455896,0.130524152106886,,,"2018-11","2018-Q4",110000,0,"2018-11"
2018-11-30,216076,"Stonybrook","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",6455,210000,-0.00237529691211401,0.0218978102189781,0.141304347826087,,,"2018-10","2018-Q4",210500,-0.00237529691211401,"2018-10"
2018-11-30,411895,"Grandview","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Edina",6456,446100,-0.000895856662933931,-0.00156669650850492,0.0674802584350323,,,"2018-06","2018-Q2",454800,-0.0191292875989446,"2018-05"
2018-11-30,112342,"Marlborough Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6457,266800,0.0052750565184627,0.0144486692015209,0.0775444264943457,,,"2006-05","2006-Q2",267800,-0.00373412994772218,"2006-05"
2018-11-30,417993,"Sungate","OK","Tulsa","Tulsa County","Tulsa",6458,162300,-0.00123076923076923,0.00185185185185185,0.0559531554977228,,,"2018-10","2018-Q4",162500,-0.00123076923076923,"2018-10"
2018-11-30,274924,"Oregon Hill","VA","Richmond","Richmond County","Richmond",6459,274900,0.00622254758418741,0.0200371057513915,0.100921105326392,,,"2018-11","2018-Q4",274900,0,"2018-11"
2018-11-30,270870,"Lighthouse Hill","NY","New York-Newark-Jersey City","Richmond County","New York",6460,966900,0.00593008739076155,0.00907952410770194,0.103767123287671,,,"2018-11","2018-Q4",966900,0,"2018-11"
2018-11-30,737847,"Tiffany Park","WA","Seattle-Tacoma-Bellevue","King County","Renton",6461,412400,-0.00578592092574735,-0.0229803364131722,-0.0375729288214702,,,"2018-01","2018-Q1",434800,-0.0515179392824287,"2017-08"
2018-11-30,764305,"Browndale","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Saint Louis Park",6462,446800,0.00269299820466786,0.00653300292858752,0.108960039712087,,,"2018-11","2018-Q4",446800,0,"2018-11"
2018-11-30,265041,"Youngsville","NH","Manchester-Nashua","Hillsborough County","Manchester",6463,233500,0.00343790287924366,0.0138949196699957,0.0880708294501398,,,"2018-11","2018-Q4",233500,0,"2018-11"
2018-11-30,762399,"North Elevation","MT","Billings","Yellowstone County","Billings",6464,208300,0.0126397666504618,0.0425425425425425,0.1289972899729,,,"2018-11","2018-Q4",208300,0,"2018-11"
2018-11-30,737952,"Old Sherwood Forest","NC","Winston-Salem","Forsyth County","Winston-Salem",6465,326100,0.00586057988895743,0.0080370942812983,0.0961344537815126,,,"2018-11","2018-Q4",326100,0,"2018-11"
2018-11-30,275669,"Tampa-Bayshore Gardens","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",6466,356700,-0.00363128491620112,-0.00390952247975426,0.0408520571928801,,,"2018-09","2018-Q3",358700,-0.00557568999163646,"2018-07"
2018-11-30,415896,"Knolls-Thomas","OH","Columbus","Franklin County","Columbus",6467,302800,-0.00296345077378992,-0.00623564161470299,0.0205594876980115,,,"2018-05","2018-Q2",307700,-0.0159246018849529,"2018-03"
2018-11-30,762391,"La Nueva Casa Solana","NM","Santa Fe","Santa Fe County","Santa Fe",6468,384200,0.0105207785376118,0.0488670488670489,0.145156482861401,,,"2018-11","2018-Q4",384200,0,"2018-11"
2018-11-30,416009,"Schumacher Place","OH","Columbus","Franklin County","Columbus",6469,321200,0.00312304809494066,0.00375,0.0958717161378369,,,"2018-11","2018-Q4",321200,0,"2018-11"
2018-11-30,417763,"Ashley Park","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",6470,360300,0.00334168755221387,0.0075503355704698,0.0395268320830929,,,"2006-04","2006-Q2",430700,-0.163454840956582,"2005-07"
2018-11-30,224663,"Southshore","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",6471,575200,0.000347826086956522,0.00366428197522247,0.0352771778257739,,,"2018-11","2018-Q4",575200,0,"2018-11"
2018-11-30,276393,"Inwood Homeowners","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6472,540800,0.0042711234911792,0.0167324685091183,0.00539133667968024,,,"2018-01","2018-Q1",543400,-0.00478468899521531,"2017-12"
2018-11-30,276045,"Westwood Village I","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6473,116900,0.0121212121212121,0.0372670807453416,0.128378378378378,,,"2018-11","2018-Q4",116900,0,"2018-11"
2018-11-30,274703,"North Downtown","VA","Charlottesville","Albemarle County","Charlottesville",6474,495600,0.00121212121212121,0.00936863543788187,0.0282157676348548,,,"2018-11","2018-Q4",495600,0,"2018-11"
2018-11-30,273737,"Five Points","IN","Fort Wayne","Allen County","Fort Wayne",6475,72400,0.00416088765603329,0.024045261669024,0.0284090909090909,,,"2018-11","2018-Q4",72400,0,"2018-11"
2018-11-30,343631,"Wind Gap","PA","Pittsburgh","Allegheny County","Pittsburgh",6476,92700,0.0131147540983607,0.0334448160535117,-0.0148777895855473,,,"2017-12","2017-Q4",94200,-0.0159235668789809,"2017-09"
2018-11-30,265750,"Carlisle","MO","Kansas City","Jackson County","Independence",6477,60500,0.00833333333333333,0,0.0765124555160142,,,"2007-07","2007-Q3",72500,-0.16551724137931,"2002-05"
2018-11-30,416073,"Devil's Thumb","CO","Boulder","Boulder County","Boulder",6478,1115000,0.027271052146674,0.0807405253465155,0.198666953343367,,,"2018-11","2018-Q4",1115000,0,"2018-11"
2018-11-30,272964,"Bridlespur","MO","Kansas City","Jackson County","Kansas City",6479,218100,0.00646054453161052,0.023943661971831,0.0765054294175716,,,"2018-11","2018-Q4",218100,0,"2018-11"
2018-11-30,271323,"Castle Hills Forest","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6480,243200,0.0033003300330033,0.0171476369719783,0.0813694975544687,,,"2018-11","2018-Q4",243200,0,"2018-11"
2018-11-30,271644,"Whispering Oaks","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6481,292800,0.00308324768756423,0.0017105713308245,0.0313490665727369,,,"2018-05","2018-Q2",294300,-0.00509683995922528,"2018-04"
2018-11-30,761585,"Arlington Meadows","CO","Denver-Aurora-Lakewood","Jefferson County","Arvada",6482,368200,0.00904357358180323,0.01292984869326,0.0728438228438228,,,"2018-11","2018-Q4",368200,0,"2018-11"
2018-11-30,270522,"Tanoan East","NM","Albuquerque","Bernalillo County","Albuquerque",6483,534600,0.00450958286358512,0.015963511972634,0.0449569976544175,,,"2007-08","2007-Q3",545200,-0.0194424064563463,"2007-02"
2018-11-30,761723,"Upper Greenlaw Estates","AZ","Flagstaff","Coconino County","Flagstaff",6484,304000,-0.00360537528679122,-0.00425810678021618,0.0500863557858377,,,"2018-09","2018-Q3",306000,-0.0065359477124183,"2018-08"
2018-11-30,260324,"Homestead","TX","Dallas-Fort Worth-Arlington","Denton County","Carrollton",6485,388500,0.000772797527047913,0.00128865979381443,0.0170157068062827,,,"2018-11","2018-Q4",388500,0,"2018-11"
2018-11-30,275938,"Wedge","WA","Seattle-Tacoma-Bellevue","King County","Woodinville",6486,710100,-0.00601903695408735,-0.0096234309623431,-0.00196767392832045,,,"2018-05","2018-Q2",733100,-0.0313736188787341,"2017-11"
2018-11-30,698715,"Linfield Oaks","CA","San Francisco-Oakland-Hayward","San Mateo County","Menlo Park",6487,2671700,-0.00698754878275413,-0.00436014012074234,0.154880262816634,,,"2018-09","2018-Q3",2698600,-0.00996813162380494,"2018-08"
2018-11-30,254681,"Westboro","KS","Topeka","Shawnee County","Topeka",6488,163100,0.00245851259987707,0.0155666251556663,0.0667102681491171,,,"2018-11","2018-Q4",163100,0,"2018-11"
2018-11-30,761101,"Chaparral","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Claremont",6489,669700,0.00164522883637451,0.00224483687518707,0.00359658324591638,,,"2018-02","2018-Q1",672400,-0.00401546698393813,"2018-01"
2018-11-30,416308,"El Dorado South","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",6490,711800,0.00140686550365785,-0.00558815311539536,-0.0275956284153005,,,"2017-11","2017-Q4",732000,-0.0275956284153005,"2017-09"
2018-11-30,250164,"Bryn Mawr","OK","Tulsa","Tulsa County","Tulsa",6491,378000,0.00212089077412513,0.0183189655172414,0.0931174089068826,,,"2018-11","2018-Q4",378000,0,"2018-11"
2018-11-30,116784,"Mountain Ranch","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6492,289100,0.00556521739130435,0.0204729968231557,0.0950757575757576,,,"2006-04","2006-Q2",317100,-0.0883002207505519,"2005-09"
2018-11-30,422909,"White Lake Hills","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6493,210700,0.00813397129186603,0.0139557266602502,0.079958995386981,,,"2018-05","2018-Q2",211400,-0.0033112582781457,"2018-05"
2018-11-30,276007,"Westerly Hills","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",6494,110200,0.00272975432211101,0.00823421774931381,0.173588924387646,,,"2018-11","2018-Q4",110200,0,"2018-11"
2018-11-30,762101,"Albany Terrace","CA","San Francisco-Oakland-Hayward","Alameda County","Albany",6495,1136600,0.00887626486774365,0.0201041105726081,0.0657290201593999,,,"2018-11","2018-Q4",1136600,0,"2018-11"
2018-11-30,762941,"Willow Park","CO","Denver-Aurora-Lakewood","Broomfield County","Broomfield",6496,475800,0.00762388818297332,0.0263157894736842,0.0813636363636364,,,"2018-11","2018-Q4",475800,0,"2018-11"
2018-11-30,763142,"Sycamore-Tamalpais Park","CA","San Francisco-Oakland-Hayward","Marin County","Mill Valley",6497,1498600,0.00624454441684013,0.031809418892867,0.0835080616007519,,,"2018-11","2018-Q4",1498600,0,"2018-11"
2018-11-30,762654,"Wagon Wheel","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Mountain View",6498,1533900,-0.000325860271115745,0.00248349781060061,0.103922274199352,,,"2018-07","2018-Q3",1538600,-0.00305472507474327,"2018-06"
2018-11-30,190205,"Silver Ridge","NJ","New York-Newark-Jersey City","Ocean County","Berkeley",6499,138100,0.00072463768115942,0.0176860722181282,0.107457898957498,,,"2006-08","2006-Q3",179100,-0.22892238972641,"2004-06"
2018-11-30,151645,"Fifth Ward","RI","Providence-Warwick","Newport County","Newport",6500,508400,-0.00469851213782302,-0.0147286821705426,0.157559198542805,,,"2018-08","2018-Q3",516000,-0.0147286821705426,"2018-06"
2018-11-30,762933,"Lac Amora","CO","Denver-Aurora-Lakewood","Broomfield County","Broomfield",6501,412200,0.00659340659340659,0.0271617243957139,0.145318143928869,,,"2018-11","2018-Q4",412200,0,"2018-11"
2018-11-30,111413,"Apache Wells","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6502,257800,0.00703125,0.0291417165668663,0.067937033968517,,,"2006-08","2006-Q3",263400,-0.0212604403948367,"2006-04"
2018-11-30,244900,"Lakewood-Willowwood","VA","Virginia Beach-Norfolk-Newport News","Norfolk County","Norfolk",6503,478500,-0.0074673304293715,-0.00602409638554217,0.0786744815148783,,,"2007-08","2007-Q3",631300,-0.242040234436876,"2005-03"
2018-11-30,763985,"Villages of Hidden Lake","TX","Austin-Round Rock","Travis County","Pflugerville",6504,261500,0.00229973169796857,0.0030686612965094,0.00770712909441233,,,"2018-03","2018-Q1",261800,-0.00114591291061879,"2018-03"
2018-11-30,761054,"Pamela Park","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Edina",6505,484500,-0.000824912353062487,-0.013840830449827,0.0664758969843716,,,"2018-05","2018-Q2",515300,-0.0597710071802833,"2018-02"
2018-11-30,417645,"Highland Groves At Morrison Ranch","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Gilbert",6506,345300,0.0046552225778295,0.0135016143234517,0.085166561910748,,,"2006-09","2006-Q3",370000,-0.0667567567567568,"2005-11"
2018-11-30,416966,"Country Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Torrance",6507,1030200,0.00184770981231158,0,0.0161767607023081,,,"2018-04","2018-Q2",1046400,-0.0154816513761468,"2018-01"
2018-11-30,207336,"Park Place","OR","Portland-Vancouver-Hillsboro","Clackamas County","Oregon City",6508,431300,0.00536130536130536,0.00912494150678521,0.0999744963019638,,,"2018-11","2018-Q4",431300,0,"2018-11"
2018-11-30,762789,"Rhapsody-Willow Wind","OK","Oklahoma City","Oklahoma County","Midwest City",6509,88200,0.008,0.0232018561484919,0.00684931506849315,,,"2018-11","2018-Q4",88200,0,"2018-11"
2018-11-30,245991,"North Camellia Acres","VA","Virginia Beach-Norfolk-Newport News","Norfolk County","Norfolk",6510,202300,0.00247770069375619,0.0181177654755913,0.0726405090137858,,,"2008-02","2008-Q1",214200,-0.0555555555555556,"2006-02"
2018-11-30,164061,"Woodberry","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",6511,160100,0.00502197112366604,0.0120101137800253,0.0766644250168124,,,"2018-04","2018-Q2",164500,-0.0267477203647416,"2018-03"
2018-11-30,275113,"Quailwood","CA","Bakersfield","Kern County","Bakersfield",6512,240900,0.00879396984924623,0.0211954217888936,0.03125,,,"2006-05","2006-Q2",324400,-0.257398273736128,"2004-11"
2018-11-30,415889,"Linworth Village","OH","Columbus","Franklin County","Columbus",6513,307200,0.00228384991843393,0.00655307994757536,0.0274247491638796,,,"2018-11","2018-Q4",307200,0,"2018-11"
2018-11-30,270531,"Valley Gardens","NM","Albuquerque","Bernalillo County","Albuquerque",6514,142000,0,0.0113960113960114,-0.00280898876404494,,,"2007-07","2007-Q3",147100,-0.0346702923181509,"2007-01"
2018-11-30,112218,"Knoell East","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Chandler",6515,268800,0.00825206301575394,0.013956997359487,0.0692124105011933,,,"2006-05","2006-Q2",270900,-0.00775193798449612,"2006-03"
2018-11-30,344041,"Thorpe-Westwood","WA","Spokane-Spokane Valley","Spokane County","Spokane",6516,289000,0.00556715379262352,0.0219236209335219,0.115399459668082,,,"2018-11","2018-Q4",289000,0,"2018-11"
2018-11-30,762899,"Innis Arden","WA","Seattle-Tacoma-Bellevue","King County","Shoreline",6517,1474500,0.00614124872057318,0.08053642092921,0.229569713142095,,,"2018-11","2018-Q4",1474500,0,"2018-11"
2018-11-30,257661,"Ridgeview","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Mesa",6518,303000,0.0069790628115653,0.0198586334567486,0.0729461756373938,,,"2006-04","2006-Q2",335600,-0.0971394517282479,"2005-10"
2018-11-30,116539,"Menlo Oaks","CA","San Francisco-Oakland-Hayward","San Mateo County","Menlo Park",6519,2499100,-0.00402518731069664,0.0154815115806583,0.0367988715565881,,,"2018-10","2018-Q4",2509200,-0.00402518731069664,"2018-10"
2018-11-30,343233,"Eastlake Trails","CA","San Diego-Carlsbad","San Diego County","Chula Vista",6520,606400,0.00297717499173007,0.0024797487187965,0.0246704967894559,,,"2005-06","2005-Q2",643300,-0.0573604849992228,"2004-10"
2018-11-30,764061,"Brainerd Park","TN","Chattanooga","Hamilton County","Chattanooga",6521,114300,0.00971731448763251,0.0419325432999088,0.156882591093117,,,"2018-11","2018-Q4",114300,0,"2018-11"
2018-11-30,126350,"Taft","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",6522,177500,0.00967007963594994,0.0428907168037603,0.184122748498999,,,"2007-06","2007-Q2",199000,-0.108040201005025,"2006-08"
2018-11-30,140849,"Washington Park","NC","Winston-Salem","Forsyth County","Winston-Salem",6523,91900,0.0211111111111111,0.0710955710955711,0.161820480404551,,,"2018-11","2018-Q4",91900,0,"2018-11"
2018-11-30,271824,"Cain Road","WA","Olympia-Tumwater","Thurston County","Olympia",6524,384400,0.00339336987731663,0.0089238845144357,0.0737430167597765,,,"2018-11","2018-Q4",384400,0,"2018-11"
2018-11-30,416390,"Sawmill Forest","OH","Columbus","Franklin County","Columbus",6525,266900,0.00565184626978146,0.0159878188047202,0.0740442655935614,,,"2018-11","2018-Q4",266900,0,"2018-11"
2018-11-30,131316,"River Chase","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Sandy Springs",6526,765500,0.0127000926048419,0.00976124521830893,0.0722790306765653,,,"2016-12","2016-Q4",776800,-0.0145468589083419,"2016-11"
2018-11-30,412385,"Hanover","KS","Kansas City","Johnson County","Overland Park",6527,257600,0.0046801872074883,0.0222222222222222,0.0622680412371134,,,"2018-11","2018-Q4",257600,0,"2018-11"
2018-11-30,761724,"Swiss Manor","AZ","Flagstaff","Coconino County","Flagstaff",6528,388000,0.00180738445649367,0.0151753008895866,0.0789766407119021,,,"2006-08","2006-Q3",395100,-0.0179701341432549,"2006-03"
2018-11-30,763478,"Stone Canyon","TX","Austin-Round Rock","Williamson County","Round Rock",6529,379100,0.00423841059602649,0.0251487290427258,0.117959304040106,,,"2018-11","2018-Q4",379100,0,"2018-11"
2018-11-30,416050,"Golfview Woods","OH","Columbus","Franklin County","Columbus",6530,218600,0.00505747126436782,0.0191142191142191,0.055019305019305,,,"2018-11","2018-Q4",218600,0,"2018-11"
2018-11-30,762679,"West Side Manor","CT","New Haven-Milford","New Haven County","Waterbury",6531,145700,0.0013745704467354,-0.00137080191912269,0.0752767527675277,,,"2006-06","2006-Q2",213100,-0.316283435007039,"2003-04"
2018-11-30,275998,"West Waldo","MO","Kansas City","Jackson County","Kansas City",6532,178600,0.00846979107848673,0.041399416909621,0.141943734015345,,,"2018-11","2018-Q4",178600,0,"2018-11"
2018-11-30,261005,"Crystal Lake","NH","Manchester-Nashua","Hillsborough County","Manchester",6533,294100,0.00443989071038251,0.0268854748603352,0.0582943504857863,,,"2018-11","2018-Q4",294100,0,"2018-11"
2018-11-30,265932,"Northeast","MT","Bozeman","Gallatin County","Bozeman",6534,438600,0.0247663551401869,0.0614714424007744,0.124038954382368,,,"2018-11","2018-Q4",438600,0,"2018-11"
2018-11-30,275853,"Venetia","AL","Mobile","Mobile County","Mobile",6535,62100,0.0147058823529412,0.0579216354344123,0.152133580705009,,,"2018-11","2018-Q4",62100,0,"2018-11"
2018-11-30,763082,"Kay-Catherine","RI","Providence-Warwick","Newport County","Newport",6536,482100,0.00773411371237458,0.0196700507614213,0.136760198066494,,,"2018-11","2018-Q4",482100,0,"2018-11"
2018-11-30,762224,"Fort Meadow","MA","Boston-Cambridge-Newton","Middlesex County","Marlborough",6537,362200,0.00443704936217415,0.00835189309576837,0.0547466511357018,,,"2018-11","2018-Q4",362200,0,"2018-11"
2018-11-30,412520,"Chamberlain","IN","Elkhart-Goshen","Elkhart County","Goshen",6538,86800,0.00930232558139535,0.0321046373365042,0.114249037227214,,,"2008-03","2008-Q1",90200,-0.0376940133037694,"2007-07"
2018-11-30,764195,"Bethesda Center","MD","Washington-Arlington-Alexandria","Montgomery County","Bethesda",6539,240300,0.00459866220735786,0.0182203389830508,-0.071124855044453,,,"2006-03","2006-Q1",311100,-0.227579556412729,"2004-06"
2018-11-30,763107,"Central Beach","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","New Smyrna Beach",6540,374100,0.00591556870126378,0.0132719393282774,0.090034965034965,,,"2006-04","2006-Q2",380200,-0.016044187269858,"2006-02"
2018-11-30,764214,"Lewisville Valley","TX","Dallas-Fort Worth-Arlington","Denton County","Lewisville",6541,257400,0.00783085356303837,0.0117924528301887,0.0614432989690722,,,"2018-11","2018-Q4",257400,0,"2018-11"
2018-11-30,764114,"Riverfront","IA","Waterloo-Cedar Falls","Black Hawk County","Waterloo",6542,52800,0.0173410404624277,0.03125,-0.0347349177330896,,,"2017-02","2017-Q1",64000,-0.175,
2018-11-30,273203,"Central Hyde Park","MO","Kansas City","Jackson County","Kansas City",6543,385600,0.00547588005215124,0.0466883821932682,0.180287725742271,,,"2018-11","2018-Q4",385600,0,"2018-11"
2018-11-30,273333,"Columbia Park","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Minneapolis",6544,226000,0.000442673749446658,0.00177304964539007,0.064030131826742,,,"2018-05","2018-Q2",229200,-0.0139616055846422,"2018-03"
2018-11-30,275174,"Rillito","AZ","Tucson","Pima County","Tucson",6545,230200,-0.00389441800086543,0.00130491518051327,-0.0258146424037241,,,"2006-06","2006-Q2",292600,-0.21326042378674,"2005-03"
2018-11-30,761910,"Foxstone","CO","Fort Collins","Larimer County","Fort Collins",6546,376600,0.00614480363344911,0.0112781954887218,0.0391832229580574,,,"2018-11","2018-Q4",376600,0,"2018-11"
2018-11-30,275035,"Northwood Harbor","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","West Palm Beach",6547,191900,-0.00569948186528497,0.00471204188481675,-0.00311688311688312,,,"2018-04","2018-Q2",196300,-0.0224146714212939,"2018-02"
2018-11-30,271308,"Braun Station East","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6548,243200,0.00454357703428335,0.0184254606365159,0.119190059825127,,,"2018-11","2018-Q4",243200,0,"2018-11"
2018-11-30,761912,"The Landings","CO","Fort Collins","Larimer County","Fort Collins",6549,452100,0.00355160932297447,0.0105051408135896,0.0645161290322581,,,"2018-11","2018-Q4",452100,0,"2018-11"
2018-11-30,422815,"Harvest Ridge","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",6550,245600,0.00697006970069701,0.02248126561199,0.0349768225874421,,,"2018-11","2018-Q4",245600,0,"2018-11"
2018-11-30,416996,"Southwest Hillsdale","CA","San Francisco-Oakland-Hayward","San Mateo County","San Mateo",6551,1799700,-0.00591029606716748,-0.00365387809333998,0.0810307544449784,,,"2018-04","2018-Q2",1815900,-0.00892119610110689,"2018-03"
2018-11-30,273612,"El Chaparral Fertile Valley","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6552,150300,0.00669792364367046,0.00467914438502674,0.119136262099777,,,"2018-11","2018-Q4",150300,0,"2018-11"
2018-11-30,761610,"Downtown","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Sandy Springs",6553,351400,0.0115141047783535,0.0164882846398612,0.123401534526854,,,"2018-11","2018-Q4",351400,0,"2018-11"
2018-11-30,764053,"River North","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Brooklyn Park",6554,362400,0.00610771793448084,0.0211327134404057,0.0467937608318891,,,"2006-05","2006-Q2",388700,-0.0676614355544121,"2005-06"
2018-11-30,38782,"Great River","NY","New York-Newark-Jersey City","Suffolk County","Islip",6555,544600,0.00945319740500463,0.0465026902382783,0.127769724580659,,,"2006-02","2006-Q1",717000,-0.24044630404463,"2003-01"
2018-11-30,276024,"Westlake","AL","Mobile","Mobile County","Mobile",6556,194600,0.0036101083032491,0.0119604784191368,0.0633879781420765,,,"2018-11","2018-Q4",194600,0,"2018-11"
2018-11-30,762042,"City Park","CO","Fort Collins","Larimer County","Fort Collins",6557,537800,0.00504578583442347,0.0189465706707086,0.100470636382239,,,"2018-11","2018-Q4",537800,0,"2018-11"
2018-11-30,126286,"Suburban Heights","FL","Gainesville","Alachua County","Gainesville",6558,277300,0.0168683535020169,0.0452318130418394,0.147764900662252,,,"2006-04","2006-Q2",282900,-0.0197949805585012,"2005-12"
2018-11-30,762353,"Rosedale-Hunt","WA","Seattle-Tacoma-Bellevue","Pierce County","Gig Harbor",6559,449400,0.0112511251125113,0.0350069092584063,0.0950292397660819,,,"2018-11","2018-Q4",449400,0,"2018-11"
2018-11-30,761829,"Lucas Farms","IA","Iowa City","Johnson County","Iowa City",6560,169100,0.00177725118483412,0.0107591153616258,0.056875,,,"2018-11","2018-Q4",169100,0,"2018-11"
2018-11-30,342712,"Tanoan","NM","Albuquerque","Bernalillo County","Albuquerque",6561,414100,0.00607385811467444,0.0386255329821921,0.0494171312721744,,,"2007-02","2007-Q1",419900,-0.0138128125744225,"2006-10"
2018-11-30,410836,"Meadow Lake","CO","Denver-Aurora-Lakewood","Jefferson County","Arvada",6562,418200,0.00335892514395393,0.0108774474256708,0.0526050843191543,,,"2018-11","2018-Q4",418200,0,"2018-11"
2018-11-30,271340,"Crown Meadows","TX","San Antonio-New Braunfels","Bexar County","San Antonio",6563,165600,0.00424499696785931,0.0279329608938547,0.0830608240680183,,,"2018-11","2018-Q4",165600,0,"2018-11"
